ORDER_ID,on.time,in_full,OTIF
FMR330121501,1.0,1.0,1.0 units
FMR330522102,1.0,,1.0
FMR330522201,1.0,1.0,1.0
FAP41522101,1.0 units,1.0,1.0
FAP41422403,1.0,1.0,1.0
FMR331421401,1.0,1.0,-1.0
FMR331702402,1.0,1.0 units,1.0
FMR331403203,1.0,1.0,1.0
FMR331403403,1.0,1.0,1.0
FMR330202202,nan units,1.0,1.0
FAP41303501,1.0,,1.0
FMR330303502,1.0,1.0,1.0
FMR331303303,1.0,1.0,1.0 units
FAP41703602,-1.0,1.0,1.0
FAP41703502,1.0,1.0,1.0
FMR330603102,1.0,1.0,1.0
FAP41603502,1.0,1.0,1.0
FAP41103603,1.0,0.0,0.0
FAP42103403,1.0,0.0,0.0
FAP42903203,1.0,0.0,0.0
FAP41903503,1.0,0.0,0.0 Units
FMR331903302,1.0,0.0,nan units
FAP41702402,1.0 UNITS,0.0,0.0
FAP42702403,1.0,-1.0,0.0
FMR331702202,1.0,0.0,0.0
FAP41601402,1.0,0.0,0.0
FAP42601501,-1.0,0.0,0.0
FMR331601603,1.0 units,0.0,0.0
FAP41301502,1.0,0.0,0.0
FAP42301503,1.0,0.0,0.0
FAP42621402,1.0,0.0 Units,0.0
FAP41621502,1.0,0.0,0.0
FMR331101403,1.0,0.0,0.0
FAP42101201,1.0,0.0 units,0.0
FAP41101401,1.0,0.0,0.0
FAP42102403,1.0,0.0,
FAP41102602,1.0,0.0,0.0
FMR331102601,1.0,0.0,0.0 units
FMR331902602,1.0 units,0.0,0.0
FAP41902602,1.0,0.0,0.0
FAP42902202,1.0 units,0.0,0.0
FAP41201203,1.0,0.0,0.0
FAP42201603,1.0,0.0,0.0
FMR331201602,1.0,0.0,0.0
FAP41202601,1.0 units,,0.0
FMR331202501,1.0,0.0,0.0
FAP42402502,1.0,,0.0
FMR331720401,1.0 units,0.0,0.0
FAP41720403,1.0,0.0,0.0
FAP41221402,1.0,,0.0
FMR331221601,1.0,0.0,0.0
FAP42703602,1.0,0.0,0.0
FMR331401502,1.0,0.0,0.0 units
FAP41401503,1.0,0.0,
FAP41622602,1.0,0.0,0.0
FAP42320603,1.0 UNITS,0.0,0.0 units
FMR331320601,1.0,0.0,0.0
FMR331721603,1.0,0.0,0.0
FAP42721501,1.0,0.0,0.0
FMR331122102,1.0,0.0,0.0
FMR331220303,1.0,0.0,0.0
FAP42520401,1.0 units,0.0,0.0
FAP42501503,1.0,,0.0 units
FMR331501603,1.0,0.0,0.0
FAP42503203,1.0,0.0,0.0
FMR331503601,1.0,0.0,0.0
FAP42603602,1.0,0.0,0.0
FMR331603201,1.0,0.0,0.0
FAP41522103,1.0 units,0.0,0.0
FAP42321403,0.0,0.0 units,0.0
FAP41703201,0.0,-1.0,0.0
FAP42703202,0.0,0.0 units,0.0
FAP41321602,0.0,0.0,0.0
FAP42203602,0.0,0.0,0.0
FAP42321601,0.0,0.0,0.0
FAP42303302,0.0,0.0,0.0
FAP42622202,0.0,0.0,0.0
FMR331603203,0.0,-1.0,0.0 units
FAP42603601,0.0,-1.0,0.0
FMR331401602,0.0,0.0,0.0
FAP42401303,0.0,0.0,0.0
FAP41221102,0.0,-1.0,0.0 units
FAP42501201,0.0,0.0,
FAP42702502,0.0,0.0,0.0
FAP42521402,0.0,0.0,0.0
FAP41521601,0.0,-1.0,0.0
FAP42522602,0.0,0.0,0.0
FMR331422203,0.0,0.0,
FAP42422101,0.0,0.0,0.0
FAP41420301,0.0,0.0,0.0
FAP41420503,0.0,0.0,0.0
FAP41420303,0.0,0.0,0.0
FAP42420303,0.0,,0.0
FAP41520102,0.0,0.0,0.0
FAP42520502,0.0,0.0,0.0
FMR331421402,-1.0 units,0.0,0.0
FAP41421503,0.0,0.0,0.0
FMR331421303,0.0,0.0,0.0
FAP42421303,0.0,0.0,0.0
FAP42421401,0.0,0.0 units,0.0
FAP41122602,0.0,0.0,0.0
FMR331122601,0.0 units,0.0,0.0
FAP42422203,0.0,1.0,0.0
FMR331422403,-1.0 units,1.0,0.0
FAP42301102,0.0,1.0,0.0
FAP41421402,0.0,1.0,0.0
FAP41102302,0.0,1.0,0.0
FMR331122401,0.0,1.0,0.0
FMR331720603,0.0,1.0,0.0 units
FMR331320203,0.0,1.0,0.0
FAP42320303,0.0,1.0,0.0 units
FAP42320101,0.0,1.0,0.0
FAP41603203,0.0,1.0,0.0
FMR331203602,0.0,1.0,0.0
FAP41203103,0.0,1.0,-1.0
FMR331721301,0.0,1.0,
FAP42321102,0.0,1.0,0.0 units
FAP41321502,0.0,1.0,-1.0
FMR331221302,0.0,1.0,0.0 units
FMR331520401,0.0,1.0,0.0
FMR331621102,0.0,1.0,0.0
FMR331621602,0.0,1.0,0.0
FAP42621103,0.0,1.0,0.0
FAP41101601,0.0,1.0,0.0 units
FAP41403402,0.0,1.0 units,0.0
FAP42103502,0.0,1.0,0.0
FAP42903302,0.0,1.0,-1.0
FMR331103303,0.0,1.0,0.0
FAP41522402,0.0,1.0,0.0
FMR331522503,0.0,1.0,0.0
FAP42522301,0.0,1.0,0.0
FAP41522503,0.0,1.0,
FAP42522303,0.0,1.0 units,0.0
FMR331521403,0.0,1.0,0.0
FAP41521602,0.0,1.0 units,-1.0
FMR331521501,0.0,1.0,0.0
FAP42521501,0.0,1.0,0.0
FAP41521103,0.0,1.0,0.0 units
FMR331121503,0.0 units,1.0,0.0
FMR331121602,0.0 units,1.0,0.0 UNITS
FAP42121303,0.0,1.0,0.0
FAP42121202,0.0,1.0,0.0
FMR331420201,0.0,1.0,0.0
FMR331420601,0.0,1.0,0.0
FAP42420101,0.0,1.0,0.0
FMR331402603,1.0,1.0,1.0 units
FAP41402303,1.0,1.0,1.0
FMR331402103,1.0,1.0,-1.0
FAP42622203,,1.0 units,1.0
FMR331622403,1.0,1.0,1.0
FAP42622201,1.0,1.0,1.0
FAP42221201,1.0,1.0,1.0
FAP41721303,1.0,1.0,1.0
FAP42721103,1.0,1.0,1.0
FAP41320501,1.0,1.0,1.0
FAP41503302,1.0,1.0,1.0
FAP41503202,1.0,1.0,1.0
FAP41501601,1.0,1.0,1.0
FMR331401601,1.0 units,1.0,1.0
FAP42902402,1.0,1.0,1.0
FAP42220601,1.0,1.0,1.0
FAP41220503,1.0,1.0,1.0
FMR331621203,1.0,1.0,1.0
FMR331321201,1.0,1.0,1.0
FAP42321602,1.0,1.0,1.0
FAP41321302,1.0,1.0 units,1.0 units
FAP42203401,1.0,1.0,1.0
FMR331203603,1.0,1.0 units,1.0 units
FAP41203602,1.0,1.0 units,1.0
FAP42102303,1.0,1.0,1.0
FAP41102101,1.0,1.0,1.0
FMR331301201,1.0,,1.0
FAP41420403,1.0,1.0 Units,1.0
FAP41422601,1.0,1.0,1.0
FAP42422603,1.0,1.0,1.0
FAP41521501,1.0,1.0 units,1.0
FMR331103402,1.0,1.0,1.0
FAP42903501,-1.0,1.0,1.0
FAP41520203,1.0,1.0,1.0
FAP42403403,1.0,1.0,1.0
FMR331403602,1.0,1.0,1.0
FAP42403601,1.0,1.0,1.0 units
FAP41403501,1.0,1.0,1.0
FAP42202601,1.0,1.0,1.0
FAP42303501,1.0,1.0,1.0
FAP41303602,1.0,1.0,1.0
FMR331303302,1.0,1.0,1.0
FAP41703203,1.0,1.0,1.0
FMR331703102,1.0,1.0,1.0 Units
FAP41703202,1.0,1.0 units,1.0
FAP41603603,1.0,1.0,1.0
FAP41603401,1.0,1.0,1.0
FAP41103601,1.0,0.0,0.0
FAP43103402,1.0,0.0,-1.0
FAP42103302,1.0,0.0,0.0
FAP41903602,1.0,0.0,0.0
FAP43903303,1.0,0.0,0.0
FAP42702402,,0.0,0.0
FAP41702201,1.0,0.0,0.0
FAP43702401,1.0,0.0,0.0
FAP43601601,1.0 units,0.0,0.0
FAP41601303,1.0,0.0,0.0
FAP42601202,1.0,0.0,0.0
FAP42301603,,0.0,0.0
FAP41301303,1.0,0.0,0.0
FAP42203601,1.0 units,0.0,0.0
FAP43621503,1.0,0.0 units,0.0
FAP41621603,1.0,0.0,0.0
FAP43101502,1.0,-1.0,-1.0
FAP42101603,1.0,0.0,0.0
FAP41902601,1.0,0.0,0.0
FAP43902403,1.0,0.0,0.0
FAP43201602,1.0,0.0,0.0
FAP42201501,1.0,0.0,0.0
FAP41202503,1.0,0.0,0.0
FAP43202501,1.0,0.0,0.0
FAP41321402,1.0,0.0,0.0
FAP42321401,1.0,0.0,0.0
FAP41221302,1.0,0.0,0.0
FAP42703501,1.0,0.0 units,0.0
FAP41703402,1.0 units,0.0,0.0
FAP43703601,1.0,-1.0,0.0
FAP41401303,1.0,-1.0,0.0
FAP43401603,1.0,0.0,0.0
FAP42401602,1.0,,0.0 Units
FAP41622403,1.0,0.0,0.0
FAP43622301,1.0 units,0.0 UNITS,0.0
FAP42622303,1.0,0.0,0.0
FAP41320603,1.0,0.0,0.0
FAP42721503,1.0,0.0,0.0
FAP41721603,1.0,0.0,0.0
FAP42122503,1.0,-1.0,0.0
FAP41220402,1.0,0.0 units,-1.0 units
FAP42220303,1.0,0.0,0.0 units
FAP43520303,1.0,0.0,-1.0
FAP42520501,1.0,0.0,0.0 units
FAP42520103,1.0,0.0,0.0
FAP41503602,1.0,0.0,0.0
FAP42503603,1.0 units,0.0,0.0
FAP43503602,1.0,0.0,0.0 units
FAP42603503,1.0,0.0 units,0.0
FAP41403602,1.0,0.0,0.0
FAP43403503,1.0,0.0,0.0
FAP42421503,1.0,0.0,0.0
FAP41421603,1.0,0.0,0.0
FAP42303503,1.0,0.0,0.0
FAP41121603,1.0,0.0,0.0
FAP43522402,1.0,0.0,0.0
FAP43522503,1.0,0.0 units,0.0
FAP43402102,0.0,0.0,0.0 units
FAP43303503,0.0,0.0,0.0
FAP41621602,0.0,0.0,0.0
FAP43621401,0.0 units,0.0,0.0
FAP43501403,,0.0,0.0
FAP42601303,0.0,0.0,0.0
FAP43903403,0.0,0.0,0.0
FAP42521401,0.0,0.0,0.0
FAP42521202,0.0,0.0,0.0 units
FAP43522203,0.0,0.0,0.0
FAP41522602,0.0,0.0,0.0
FAP43422103,0.0,0.0,0.0
FAP41121403,-1.0,0.0 Units,0.0
FAP43121502,0.0,0.0,0.0
FAP43420602,0.0,0.0,0.0
FAP43520203,-1.0,0.0,-1.0
FAP41520602,0.0,0.0,0.0
FAP41520302,0.0,0.0 units,0.0 units
FAP42520603,0.0,0.0,0.0
FAP41421403,0.0,0.0,0.0
FAP43421503,0.0,0.0,0.0
FAP41421602,0.0,0.0,0.0
FAP43421602,0.0,0.0,0.0
FAP43421401,0.0,0.0,0.0 units
FAP41122502,0.0,0.0,0.0
FAP41122301,0.0,0.0,0.0
FAP42122602,0.0,0.0,0.0
FAP42122401,0.0,0.0,0.0
FAP42422602,0.0,,0.0
FAP43422201,0.0,1.0,0.0
FAP41422303,0.0,1.0,0.0
FAP43422101,0.0,,0.0
FAP41301401,0.0,1.0,0.0 units
FAP41102403,0.0,1.0,0.0
FAP42720402,,1.0,0.0
FAP43720103,0.0,1.0,0.0
FAP42320402,0.0,1.0,0.0
FAP41603501,,1.0,0.0
FAP41203401,0.0 units,1.0,0.0
FAP43721502,0.0,1.0,0.0
FAP41221601,0.0 units,1.0,0.0 units
FAP42503602,0.0 units,1.0 units,0.0
FAP41202402,-1.0,1.0,0.0
FAP43621302,0.0,1.0,0.0
FAP41220603,0.0,1.0,0.0
FAP43401203,0.0 units,1.0,0.0
FAP42402101,-1.0 units,1.0,0.0
FAP42522402,0.0,1.0,0.0
FAP43521502,-1.0,1.0,
FAP43521503,-1.0,1.0,0.0
FAP42521302,0.0,1.0,0.0
FAP41121103,0.0,1.0,0.0
FAP41420203,0.0,1.0,0.0
FAP41420603,0.0,1.0,0.0
FAP42420103,0.0 UNITS,1.0,0.0
FAP41402603,1.0,1.0,1.0 units
FAP43402601,1.0,1.0,1.0
FAP42402601,1.0,1.0,
FAP43221303,1.0,-1.0,1.0
FAP42221501,1.0,1.0,1.0
FAP42221603,1.0,1.0,1.0
FAP43721601,1.0,1.0,1.0
FAP42320501,1.0,1.0 units,1.0
FAP43320101,1.0,1.0,1.0
FAP41503103,1.0,1.0,1.0
FAP43501603,1.0,1.0,1.0
FAP42501501,,1.0,1.0
FAP41501201,1.0,-1.0 units,1.0
FAP42720601,1.0,1.0,1.0
FAP41720501,1.0,1.0,1.0
FAP43720501,1.0 units,1.0,1.0
FAP42902502,1.0,1.0,1.0
FAP42902601,1.0,1.0,1.0
FAP42220502,1.0,1.0,1.0 units
FAP41220403,1.0,1.0 units,1.0 units
FAP43220601,1.0,1.0,1.0
FAP42621601,1.0 units,1.0,1.0
FAP43621102,1.0,1.0 units,1.0
FAP41101302,1.0,1.0,1.0
FAP41101303,1.0,1.0,1.0
FAP43321503,1.0,1.0,1.0
FAP41203201,-1.0,1.0,1.0
FAP43203401,1.0,1.0,1.0 units
FAP43102402,1.0,1.0,1.0
FAP41102102,1.0,1.0,1.0
FAP42102501,1.0,1.0,1.0
FAP43301503,1.0,1.0,1.0 units
FAP43301201,1.0,-1.0,1.0
FAP41201503,1.0,1.0 units,1.0
FAP43420601,1.0,1.0,1.0
FAP41420501,1.0 units,1.0,1.0
FAP42522101,1.0 Units,1.0 units,1.0 UNITS
FAP42422401,1.0,nan units,-1.0
FAP41122201,1.0,1.0,1.0
FAP42122302,1.0,1.0,1.0
FAP43122101,1.0,1.0,1.0
FAP42103501,1.0,1.0,1.0 units
FAP42403603,1.0 units,1.0 units,-1.0
FAP42202502,1.0,1.0 units,1.0 units
FAP42303201,1.0,1.0,1.0
FAP41303603,1.0,1.0,1.0 units
FAP41703301,1.0,1.0,1.0
FAP41603601,1.0,1.0,1.0
FAP43103102,1.0,0.0,0.0
FAP42103402,1.0 units,,0.0
FAP43103503,1.0,0.0,0.0
FAP42103202,1.0 UNITS,0.0,0.0
FAP43903302,1.0,0.0,0.0
FAP42903502,1.0,0.0,0.0 units
FAP43702501,1.0,0.0,0.0
FAP44702403,1.0,0.0,0.0
FAP44702503,1.0 units,0.0,0.0
FAP42702602,,0.0,0.0
FAP42702603,1.0,0.0 units,0.0
FAP42601602,1.0,0.0,0.0
FAP44601502,1.0,0.0 units,0.0
FAP43301502,1.0,0.0 units,0.0
FAP44203503,1.0,-1.0,0.0
FAP42203503,1.0,0.0,0.0
FAP44621603,1.0,0.0,0.0
FAP42101601,1.0,0.0,0.0
FAP43101602,1.0,0.0,0.0
FAP43102601,1.0 units,0.0,0.0
FAP44102602,,0.0 units,0.0
FAP43102202,1.0,0.0,0.0
FAP42902503,1.0,0.0,-1.0
FAP43201501,1.0,0.0,0.0
FAP43202403,1.0,-1.0,nan units
FAP44202402,1.0,0.0,0.0 units
FAP43321203,1.0,0.0,0.0
FAP42321303,1.0,0.0,0.0
FAP43402603,1.0,0.0,0.0 units
FAP42221503,1.0,0.0,0.0
FAP44221303,1.0,0.0,
FAP43703203,1.0 units,0.0,0.0
FAP44401603,1.0,0.0 units,
FAP42401601,1.0,0.0 units,
FAP44320503,1.0,0.0,0.0
FAP44721402,1.0,0.0,-1.0
FAP43122302,1.0,0.0,-1.0
FAP42220503,1.0,0.0,0.0 units
FAP42520503,-1.0,0.0,0.0
FAP43520602,1.0,0.0,0.0
FAP43501503,1.0,0.0,0.0
FAP43503502,1.0,0.0,
FAP42503301,1.0,0.0,0.0
FAP43503401,1.0,0.0,0.0 units
FAP43603601,1.0,-1.0,0.0
FAP42403602,1.0,0.0,0.0
FAP43421301,1.0,,0.0
FAP42121103,1.0,0.0,0.0
FAP43522202,1.0,0.0,0.0
FAP43203503,0.0,0.0,0.0
FAP44402601,0.0,0.0,0.0
FAP44902302,0.0,0.0,0.0
FAP43202103,0.0,0.0,0.0
FAP44622101,0.0,0.0,0.0
FAP42101103,0.0,0.0,0.0
FAP42401203,0.0,0.0,0.0
FAP44221601,0.0 units,0.0,0.0 units
FAP44221202,0.0,0.0,0.0
FAP42103102,0.0,0.0,0.0
FAP43103103,0.0,0.0,0.0
FAP43601503,0.0,0.0,0.0 units
FAP42601401,0.0,0.0,0.0
FAP43903202,,0.0,0.0 units
FAP42521303,0.0,0.0,0.0
FAP43521501,0.0,0.0,0.0
FAP43522601,0.0 units,0.0,0.0 units
FAP42422402,0.0,0.0,0.0
FAP44121502,0.0,0.0,0.0
FAP43121503,-1.0,0.0,
FAP42420402,0.0,0.0,0.0 units
FAP44420502,0.0,0.0,0.0
FAP42520602,0.0,0.0,-1.0
FAP44520601,0.0,0.0,0.0
FAP44421503,0.0 units,0.0 units,0.0
FAP42122203,0.0,0.0,0.0
FAP43122301,0.0 units,0.0,0.0
FAP43122501,0.0,0.0,0.0
FAP43422302,0.0,-1.0,0.0
FAP42422303,-1.0,1.0,0.0
FAP44422303,0.0,1.0,0.0
FAP43422602,0.0,1.0,0.0
FAP44422401,0.0,-1.0,0.0
FAP43301203,0.0,1.0,0.0
FAP44301402,0.0 units,1.0,0.0
FAP44301201,0.0 units,1.0,0.0
FAP43421201,0.0,1.0,0.0
FAP43421202,0.0,1.0,0.0
FAP43603201,0.0 units,1.0,0.0
FAP42603302,0.0,1.0,0.0
FAP44603302,0.0,1.0,0.0
FAP42721601,0.0,1.0,0.0
FAP42321302,0.0,1.0,0.0
FAP43520402,,1.0,
FAP44520502,0.0,1.0,0.0
FAP44503101,0.0,1.0,0.0
FAP42622401,0.0 units,1.0,0.0
FAP44202303,0.0,1.0,0.0
FAP42621602,,1.0,0.0
FAP44902401,0.0,1.0,0.0
FAP44501301,0.0,1.0,
FAP44501103,0.0,,0.0
FAP43703201,0.0 units,1.0,0.0
FAP43220602,0.0,1.0,0.0
FAP42220302,0.0,1.0,0.0
FAP43401202,0.0,1.0,0.0 units
FAP44401103,0.0,1.0,0.0
FAP44403202,0.0,-1.0,0.0
FAP42522403,0.0,1.0,0.0
FAP44522602,0.0,1.0,0.0 units
FAP42522601,0.0,1.0,-1.0
FAP44522101,0.0,1.0,-1.0
FAP42522501,,1.0,0.0
FAP43522401,0.0,1.0,0.0
FAP42521503,0.0,1.0,0.0
FAP42121503,0.0,1.0,0.0
FAP43121601,0.0,1.0,0.0
FAP42121401,0.0,1.0,0.0
FAP44121401,0.0,1.0,0.0
FAP44420203,0.0,1.0,0.0
FAP43420301,0.0,1.0,0.0
FAP44420101,0.0,1.0,0.0
FAP43420603,0.0,1.0,0.0
FAP42402603,,1.0,1.0
FAP44402201,1.0,,1.0
FAP44402603,-1.0,1.0,1.0
FAP44622603,1.0,1.0,1.0
FAP44622303,1.0,1.0,1.0
FAP42622603,1.0,1.0,1.0
FAP44221403,1.0 units,1.0,1.0 UNITS
FAP42221303,1.0 units,1.0,1.0
FAP43221603,1.0,1.0 units,1.0
FAP43721402,1.0,1.0,
FAP42721502,1.0,,-1.0
FAP43721501,1.0,1.0,1.0
FAP43320403,1.0 units,1.0,1.0
FAP43320103,1.0 units,1.0,1.0
FAP42501603,-1.0,1.0,1.0
FAP42401102,1.0,1.0,-1.0
FAP42720603,,1.0,1.0
FAP43720602,1.0,1.0,1.0
FAP44720502,1.0,1.0 UNITS,1.0
FAP44902601,1.0,1.0 units,1.0
FAP43902601,1.0,-1.0,1.0 units
FAP43220201,1.0,1.0,1.0
FAP44220202,1.0 units,1.0,1.0 UNITS
FAP42621603,1.0,-1.0,1.0
FAP44101402,1.0,1.0 units,1.0
FAP44321202,1.0,1.0,1.0
FAP42203403,1.0,1.0,1.0
FAP43203602,1.0,1.0,1.0
FAP42102503,1.0 units,1.0,1.0
FAP42301502,1.0,1.0,1.0
FAP44301401,1.0,1.0,1.0
FAP43301602,1.0,1.0,1.0
FAP42201401,,1.0,1.0
FAP42420603,1.0 units,1.0,1.0
FAP44121602,1.0,1.0,1.0
FAP43121303,,1.0 units,1.0
FAP44521203,1.0,1.0,1.0
FAP42521301,1.0,1.0 units,1.0
FAP43521603,1.0 units,1.0,1.0 units
FAP44421102,1.0,1.0,1.0
FAP44903302,1.0,1.0,1.0
FAP43601403,1.0,1.0,1.0
FAP44520602,1.0,1.0,1.0
FAP44403402,1.0,1.0,1.0
FAP43403601,,1.0,1.0
FAP43202303,1.0,1.0,1.0
FAP42202202,1.0,1.0,1.0 units
FAP43303603,1.0,1.0,1.0
FAP44303401,-1.0 units,1.0,1.0
FAP42703203,,1.0,1.0
FAP44703201,1.0,1.0,1.0
FAP43703602,,1.0,1.0
FAP44603301,1.0,1.0,1.0
FAP42603603,1.0,1.0 units,1.0
FAP43103602,1.0,0.0,0.0
FAP45103502,1.0,0.0,0.0
FAP45103301,1.0,0.0,0.0
FAP44103303,1.0,0.0,0.0
FAP43903503,1.0,0.0,0.0
FAP44903203,1.0 units,-1.0,0.0
FAP45903601,1.0,0.0,0.0
FAP45903301,1.0,0.0 units,0.0
FAP44903602,1.0 units,0.0,0.0
FAP43702603,1.0 units,0.0,-1.0
FAP44702401,1.0 units,-1.0,0.0 units
FAP45601201,1.0,0.0,0.0
FAP44601602,1.0,0.0,0.0
FAP45601501,1.0,0.0,0.0
FAP43601603,1.0,0.0,0.0
FAP43301603,1.0,0.0,0.0 units
FAP44301602,1.0,0.0 units,0.0
FAP43203502,1.0,0.0,0.0
FAP44203302,-1.0,0.0,0.0
FAP45203401,1.0 units,0.0,0.0
FAP44621602,1.0,0.0 units,0.0
FAP43621403,1.0,0.0,0.0
FAP43101102,1.0,0.0,0.0
FAP45101202,1.0,0.0,0.0 units
FAP44102601,1.0,0.0,0.0 units
FAP43102603,1.0,0.0,0.0
FAP43902502,1.0,0.0,0.0
FAP45201502,1.0,0.0 units,0.0
FAP44201201,1.0,0.0,0.0
FAP45202503,1.0 units,0.0,0.0
FAP44402503,1.0,0.0,0.0
FAP43402401,1.0 UNITS,0.0,0.0
FAP44720203,nan units,0.0,0.0
FAP43720101,1.0,0.0,0.0
FAP43221601,1.0,0.0,0.0
FAP44703303,1.0,0.0,0.0
FAP43703603,1.0,0.0,0.0
FAP44703601,1.0,0.0,0.0
FAP45622402,1.0,0.0,0.0 units
FAP44622401,1.0,0.0,0.0
FAP43622103,1.0,0.0,0.0
FAP45320503,1.0,0.0,0.0
FAP43220502,1.0,0.0,0.0
FAP44220601,1.0,0.0,0.0
FAP43501602,1.0,-1.0,0.0
FAP43503603,,0.0,0.0 UNITS
FAP45421402,1.0,nan units,0.0
FAP43303601,1.0,0.0,0.0
FAP45521103,1.0,0.0,
FAP43420303,1.0,0.0,0.0 units
FAP45902102,0.0 units,0.0,0.0
FAP45203502,0.0,0.0,0.0
FAP45622502,0.0 units,0.0,0.0
FAP44902301,0.0,0.0,0.0
FAP43401101,0.0,0.0,0.0
FAP45720403,0.0,0.0 units,0.0
FAP44103102,0.0,,0.0
FAP44601401,0.0,0.0,0.0
FAP43702502,0.0,0.0,0.0 units
FAP44702303,0.0,0.0,0.0
FAP44521102,0.0,-1.0,-1.0
FAP43521301,0.0,0.0,0.0
FAP43521303,0.0,0.0 Units,0.0
FAP44521401,0.0,0.0,0.0
FAP45422603,0.0,0.0,0.0
FAP44121603,0.0,0.0,0.0
FAP43121302,0.0,0.0,0.0
FAP45121603,0.0,0.0,0.0 units
FAP44520403,,0.0,0.0
FAP45520303,0.0,0.0,0.0
FAP43520103,0.0,0.0,0.0
FAP43421601,0.0,0.0,0.0
FAP44421603,0.0,0.0,0.0 units
FAP45122203,,0.0,0.0
FAP43122102,0.0 units,0.0,0.0 units
FAP44122403,0.0,0.0,0.0
FAP45122403,0.0,0.0 units,0.0
FAP43122602,0.0,0.0,
FAP44122603,0.0,0.0,0.0
FAP44122101,0.0,0.0,0.0
FAP45422301,0.0,1.0,0.0
FAP45301602,0.0,1.0,0.0
FAP43301601,0.0,1.0,
FAP44421201,0.0,1.0,0.0
FAP45421603,0.0 units,1.0,0.0
FAP44102103,0.0,1.0,0.0
FAP44720501,0.0,1.0,0.0 units
FAP43720603,0.0,1.0,0.0
FAP44303302,0.0,-1.0,0.0
FAP45320401,0.0,1.0,0.0
FAP44721403,0.0,1.0,0.0
FAP43721602,0.0,1.0,0.0
FAP43321403,0.0,1.0,0.0
FAP43221402,0.0,1.0,0.0
FAP44503602,0.0,1.0,0.0 units
FAP43503103,0.0,1.0,0.0
FAP45202401,0.0,1.0,0.0
FAP44101102,0.0,1.0,0.0
FAP44501503,0.0,1.0,0.0
FAP43501501,0.0,1.0,0.0
FAP43703301,0.0,1.0,0.0
FAP43220203,0.0,1.0,0.0
FAP43220503,0.0,1.0,0.0
FAP44201503,0.0,1.0,0.0
FAP45201101,0.0 units,1.0,0.0
FAP43402201,,1.0,0.0
FAP44402101,0.0,1.0,0.0
FAP45522201,0.0,1.0,0.0
FAP45522602,0.0,1.0,0.0
FAP45522303,0.0,1.0,0.0
FAP43522501,0.0,1.0,0.0 Units
FAP44522501,0.0,1.0 Units,0.0
FAP45521602,0.0,1.0,0.0
FAP44521601,0.0,1.0 UNITS,0.0
FAP43121201,0.0,1.0,0.0
FAP45121201,0.0,1.0,0.0
FAP45121303,0.0,1.0,0.0
FAP43420402,0.0,1.0,0.0
FAP44420402,0.0,1.0,0.0
FAP45420301,0.0,1.0,0.0
FAP45420201,0.0,1.0,0.0
FAP44420302,0.0,1.0,0.0
FAP45402601,1.0,1.0,
FAP44221602,1.0,-1.0,1.0
FAP45221601,1.0,1.0,1.0
FAP45721603,1.0 units,-1.0,1.0
FAP43721301,1.0,1.0,-1.0
FAP44721603,1.0,1.0,1.0
FAP44320402,1.0,1.0,
FAP44320403,1.0,1.0,1.0 units
FAP43320601,1.0,-1.0,1.0
FAP45503602,1.0,1.0,
FAP44503601,1.0,1.0,1.0
FAP44501402,1.0,1.0,1.0
FAP45501401,1.0,1.0,1.0
FAP43401503,1.0,1.0,1.0
FAP44401401,1.0,1.0,1.0
FAP45401401,1.0,1.0,1.0
FAP45720203,1.0,1.0,1.0
FAP44902603,1.0,1.0 units,1.0
FAP45220402,1.0,1.0,1.0
FAP45621201,1.0,1.0 units,1.0
FAP45621103,1.0,1.0,1.0
FAP43101603,1.0,1.0,1.0
FAP44101603,1.0,1.0 units,1.0 units
FAP45321601,1.0,1.0,1.0
FAP44321603,1.0,1.0,1.0
FAP43321601,1.0,1.0,1.0
FAP45102403,1.0,1.0,1.0
FAP44102503,1.0,1.0,1.0
FAP45301402,,1.0,1.0
FAP44201603,1.0 units,1.0,1.0
FAP45121601,,1.0,1.0
FAP43121103,1.0,1.0,1.0
FAP45522502,1.0,1.0 units,1.0
FAP45522403,1.0,1.0,1.0
FAP43422403,1.0,1.0,1.0
FAP45422602,1.0,1.0,1.0 units
FAP43422401,1.0,1.0,-1.0
FAP44521402,1.0,1.0,1.0
FAP45702202,1.0 units,1.0,1.0
FAP45122402,1.0,1.0,1.0
FAP44403502,1.0,1.0,1.0
FAP43403501,1.0,,1.0
FAP45403403,1.0,1.0,1.0
FAP44403503,1.0,1.0,1.0
FAP45403401,1.0,1.0,
FAP43202602,1.0 units,1.0,1.0
FAP43202201,1.0,1.0,1.0
FAP44202202,1.0,-1.0,1.0
FAP45303503,1.0,1.0,1.0
FAP44303603,1.0,1.0,1.0
FAP45703601,1.0,1.0,1.0
FAP44603501,1.0,1.0,1.0
FAP43603102,1.0,1.0,1.0
FAP45603302,1.0,1.0,1.0
FAP44103601,1.0,0.0,0.0
FAP44103603,1.0,0.0,0.0
FAP45103603,1.0,0.0,0.0
FAP46103603,1.0,-1.0,0.0
FAP44903402,1.0,0.0 units,0.0
FAP45903602,1.0,0.0,0.0
FAP46903403,1.0,0.0,0.0 units
FAP46903501,1.0,0.0,Nan Units
FAP44702601,-1.0,0.0,0.0
FAP45702603,1.0,0.0,0.0
FAP46702602,1.0,0.0,0.0
FAP44601601,-1.0,0.0,0.0
FAP46601603,1.0,0.0,0.0
